加拿大的土拨鼠节是什么时候	Calendar-Query
可以帮我把空调切换到除湿模式吗	HomeAppliance-Control
衣服有些皱了，帮我打开电熨斗。	HomeAppliance-Control
帮我打开客厅的摄像头好吗	HomeAppliance-Control
请继续播放美国权力的游戏的第二季	FilmTele-Play
查询明天苏杭是不是晴天	Weather-Query
放一下BEYOND的经典光辉岁月	Music-Play
找一部讲述美食的美国纪录片来看	Video-Play
我想要看今年刘半仙解说的迷你世界完整版游戏解说视频	Video-Play
义务昨天下冰雹了吗	Weather-Query
收听频率是一零七点八的励志电台	Radio-Listen
查询明早海淀会大范围降雪吗	Weather-Query
明天江苏会下雨吗	Weather-Query
明天沧州多地降雨吗	Weather-Query
播放青春抛物线的大结局	FilmTele-Play
随机来一首2011年的歌	Music-Play
今天太干燥了，帮我打开加湿器。	HomeAppliance-Control
我要到贺州去找下路	Travel-Query
听一下张国荣光荣岁月里面的歌吧	Music-Play
还是想循环播放流行风格的专辑	Music-Play
放一首rap，放十全九美	Music-Play
查询周五哈尔滨是晴天吗	Weather-Query
帮我查查长沙去往哈尔滨的动车哪天有票啊	Travel-Query
给我把空调调低温度	HomeAppliance-Control
后天下午3点给妈妈做皮肤护理的闹铃帮我开启一下吧。	Alarm-Update
找一个汪峰2019年演唱会的视频	Video-Play
三亚飞巴黎的飞机哪天才有呢	Travel-Query
找一下刘涛在2020年跨年晚会上唱歌的视频来看	Video-Play
帮我把洗衣机切换到婴儿洗模式吧	HomeAppliance-Control
开启下蒸烤箱的小面积烧烤功能呢	HomeAppliance-Control
帮我找一个做曲奇饼干的视频	Video-Play
最近的一班到北京的火车是几点	Travel-Query
查一下石家庄今天的最低温度啊	Weather-Query
我想看赵薇90年代的剧	FilmTele-Play
现在给我循环收听赵鹏的交通新闻	Radio-Listen
查询周五衡水紫外线怎么样	Weather-Query
查一查西宁发往北京的大巴明天有没有票	Travel-Query
能不能帮我设置5月30号提醒我打油	Alarm-Update
去建业公司怎么做公交	Travel-Query
随机播放一首李冠森的歌曲	Music-Play
一禅小和尚第4集往后接着播放我要看呢	Video-Play
怎么到人民南路十号啊	Travel-Query
早上八点就可以把智能窗帘拉开了	HomeAppliance-Control
冰箱冷冻室温度调成零下17度好不好呢	HomeAppliance-Control
睡觉之前我要看2006年英国喜剧电影女王	FilmTele-Play
我想继续看一个盗墓片帮我找个类似于怒晴湘西的	FilmTele-Play
过会儿告诉我明天三亚的空气质量好吗	Weather-Query
帮我开启一下周四上午10点参加讲座的行程。	Alarm-Update
明早十点的时候，请不要忘了提醒我抢票	Alarm-Update
我现在就要看赵露思演的古装剧的第30集	FilmTele-Play
历史类的电影随机来一个90年代的吧	FilmTele-Play
找出来韩庚跳舞的视频	Video-Play
播放王子主持的FM98点5	Radio-Listen
1月6日播放的新冠疫苗层出不穷还能找到其原视频吗	Video-Play
回放今天下午5点开始的女子单打网球比赛视频	Video-Play
今天有什么重大的国际新闻没有，放来看一下	Video-Play
立刻播放萧忆情的拜无忧	Music-Play
赶快查查规划一下回家红绿灯最少的路线	Travel-Query
查询空气净化器还剩下多少	HomeAppliance-Control
10月3号拉萨的空气质量怎么样	Weather-Query
查下广州飞上海的机票还有吗	Travel-Query
说说今天有长春去武汉的火车吗	Travel-Query
18年在中国大陆播出的动漫非人哉给我播放一下	Video-Play
李一桐出演的电视剧堆积来一个吧	FilmTele-Play
查查一下从芜湖到南陵的路线	Travel-Query
播一个晚上20点更新的国产动漫	Video-Play
我想看2021年中国女足加时4比3逆转韩国的比赛视频	Video-Play
找到FM102点6的四川电台	Radio-Listen
可不可以打开空气净化器呀	HomeAppliance-Control
准备做烤肉，把蒸烤箱切换到热风烧烤模式吧	HomeAppliance-Control
调到FM106点1的四川新闻广播找个一兰主播	Radio-Listen
让洗衣机空气洗试试可以不	HomeAppliance-Control
帮忙记一下2月1号看春晚	Alarm-Update
按时间顺序播放陕西交通广播的节目	Radio-Listen
我想知道昆明明天早上会不会下小雨。	Weather-Query
最近一周大理会有大风出现吗	Weather-Query
来一首2009年王力宏的曲子吧	Music-Play
查询海南最高温度多少	Weather-Query
哈尔滨今天晚上有小雪吗	Weather-Query
放一下一人之下第3季相关视频	Video-Play
播放不完美的她	FilmTele-Play
把悲伤留给自己单曲循环播放	Music-Play
下周末去兰州穿什么合适啊	Weather-Query
问问九江飞重庆的飞机起飞了吗	Travel-Query
新闻台的重庆之声帮我找一找	Radio-Listen
帮我找蔡徐坤的情人	Music-Play
看看张楠主持的音乐之声	Radio-Listen
电台节目放一个雨亭主持的记号	Radio-Listen
赶快的查询安顺开过来的客车是几点呢	Travel-Query
我想看泰国的偶像剧呢青春一点的	FilmTele-Play
给我放一个篮球明星杜兰特的NBA视频	Video-Play
农历9月初八提醒我一下我妈妈要出国	Alarm-Update
播一下第二街区这张专辑里的第一首循环放	Music-Play
给我听Bieber的justice	Music-Play
接着上次的好口才都不仅靠训练而来	Radio-Listen
马上给我放一个徐凯的路况信息	Radio-Listen
可以继续收听一下刘沙主持的今日路况速报吗	Radio-Listen
90年代美国的科幻片儿有吗，看一个	FilmTele-Play
请给我看看到开远三一二医院怎么走快	Travel-Query
即刻收听FM102.5的体育广播	Radio-Listen
帮我查一下后天是农历几月几日	Calendar-Query
后天是不是清明节呢	Calendar-Query
放言研的好用分享	Radio-Listen
创建周日下午2点去医院复查的日程	Alarm-Update
开门节是几月几号	Calendar-Query
找到梦田8点到9点的音乐甜甜圈	Radio-Listen
立刻告诉我北京开往广州的复兴号开车了没	Travel-Query
来毛不易像我这样的人	Music-Play
回答我想知道今天是礼拜几呀	Calendar-Query
偶像剧幸福触手可及最后一集播放一下	FilmTele-Play
明天空气指数怎么样	Weather-Query
你可以帮我播放一下啊摇篮吧	FilmTele-Play
我要听周深和王子一起唱的资深庸才	Music-Play
今天下午16:59定个闹钟	Alarm-Update
日本歌手米津玄师的日语歌随机来一首呗	Music-Play
我想看一个有点剧情的韩国偶像剧	FilmTele-Play
到贵阳的开车路线	Travel-Query
浙江今天有没有台风登陆	Weather-Query
周二上午9点45去医院打疫苗的提醒制定一下。	Alarm-Update
现在问你一下来一张最快飞包头的机票	Travel-Query
帮我播放花繁叶茂	FilmTele-Play
我想知道中国的阴历4月15是哪一天呢	Calendar-Query
2007年王力宏的我们的歌播放一下吧	Music-Play
下周三晚上大庆需要多加衣物吗？	Weather-Query
明天提醒我去接机	Alarm-Update
查查然后告诉我自驾车去大理的路线	Travel-Query
想听古筝了，来一首铁马吟听听	Music-Play
我今天想去公园玩，会不会冷啊	Weather-Query
今年的忏悔节是周几	Calendar-Query
天韵霍尊里的歌曲现在随机来一首呢	Music-Play
扫地机器人不要扫地了	HomeAppliance-Control
到湖南常德怎么走才到	Travel-Query
北京到上海的机票9月9号的	Travel-Query
哈尔滨最近穿衣指数怎么样	Weather-Query
把赵征主持的AM747电台里阅读时光节目打开	Radio-Listen
今年的几月几号是摩洛哥新娘节	Calendar-Query
我要看一会战争片我是特种兵	FilmTele-Play
你可以播放一下凤凰传奇的快乐的音乐吗	Music-Play
把洗衣机调为烘干模式。	HomeAppliance-Control
把空调调成最高的温度	HomeAppliance-Control
给我打开车库自动门	HomeAppliance-Control
播放屠洪刚的专辑风云2里面的歌曲	Music-Play
武汉明天紫外线指数怎么样	Weather-Query
周六晚上7点去贵阳的高铁票价格。	Travel-Query
2021年的小黄瓜电台播放一下	Radio-Listen
空调风速调到最高	HomeAppliance-Control
今天有没有啥好看的明星八卦新闻，放来看看	Video-Play
帮我定一个周六上午8点去图书馆的闹钟。	Alarm-Update
有中国娃娃的恭喜恭喜就放一下	Music-Play
请帮我查出近期河北各省气温总指数	Weather-Query
我想听一个频率是九九点八的广州电台风云962呢	Radio-Listen
11月11日从北京去东京的航班在什么时候。	Travel-Query
创建25号去上海参加婚礼的日程	Alarm-Update
寻找李荣浩早期唱歌视频	Video-Play
我让你打开一下客厅的灯带	HomeAppliance-Control
收听频率是八七点六的开心茶馆	Radio-Listen
随机播放韩红的歌	Music-Play
给我收听一个频率是一零五点三的襄樊文艺台	Radio-Listen
你可以在2月10号提醒我给哥哥送礼物吗？	Alarm-Update
放一下钟汉良最新电视剧的幕后花絮吧	Video-Play
宫心计我想看是古装剧	FilmTele-Play
过两天的温度怎么样有没有小雨	Weather-Query
单曲循环一个钢琴曲可以吗	Music-Play
帮我拨一下张楠主持的1039新闻早报	Radio-Listen
我一会儿准备就要听中央广播电台的新闻联播	Radio-Listen
2021年在中国播出的司藤景甜cut视频帮我播放吧	Video-Play
播放王玲主持的音乐飞扬	Radio-Listen
天太热了，帮我把空调温度调低三度吧。	HomeAppliance-Control
不要把5月20号上午的备忘录全部删除	Alarm-Update
看5月12日的纪录片传奇故事	Video-Play
帮我把空气净化器调成静音模式	HomeAppliance-Control
将7月12号的备忘录修改到4月27号提醒	Alarm-Update
我需要你让我知道17点有濮阳始发的大客车不	Travel-Query
查询1月江西是多降雨吗	Weather-Query
帮我找下美国的瑞克和莫蒂的第一集	Video-Play
全屋杀菌模式关闭	HomeAppliance-Control
把空调的制热模式开启	HomeAppliance-Control
下雪了好冷呀，帮我打开取暖器吧	HomeAppliance-Control
恋爱题材的有声小说随便播一个吧	Audio-Play
我想确定一下后天的紫外线指数	Weather-Query
老歌手刀郎的歌来几首吧	Music-Play
给我唱一个开心的阿拉伯语歌曲呢	Music-Play
我非常需要知道星期日是哪天啊	Calendar-Query
贵阳那边天气怎么样	Weather-Query
搜索3月5日是星期几	Calendar-Query
我想你给我放寅子主持的音乐之声	Radio-Listen
特别搞笑的那个剧叫男媒婆放给我乐呵乐呵	FilmTele-Play
播放hold on，Bieber唱的啊	Music-Play
在周五早上提醒我学习英语	Alarm-Update
帮我关闭6月10号至7月10的备忘录	Alarm-Update
我想听任同祥的唢呐曲到春来	Music-Play
给空调风速调大些	HomeAppliance-Control
空调冷气风速调至13	HomeAppliance-Control
给我放一下国外新闻埃特纳火山再次喷发的视频	Video-Play
我要去焦作查一下5号的火车票	Travel-Query
查一下电磁炉剩余时间	HomeAppliance-Control
找一下到重庆荣昌区的路	Travel-Query
请将电扇调到3档好么	HomeAppliance-Control
你不用在明天11点的时候叫我去吃自助餐	Alarm-Update
给我把音响关了。	HomeAppliance-Control
我想知道去昆明旅游经济舱价格	Travel-Query
今年的三月节是什么时候	Calendar-Query
赶快查一查几月几号是春节呢	Calendar-Query
七夕是周几	Calendar-Query
13:20起床去游泳	Alarm-Update
能不能帮我将5月1号的备忘录修改成4月29号	Alarm-Update
不要忘了提醒我拿CPU在明天早上8:40的时候	Alarm-Update
把厨房灯的色温调到白光吧	HomeAppliance-Control
请调到FM91.8的湖南交通广播电台	Radio-Listen
看一部2020年韩国最火的爱情剧	FilmTele-Play
播放任素汐主演的驴得水	FilmTele-Play
拨到FM97龙光爱家频道听一帮到底	Radio-Listen
随机播放一首暗杠里的歌曲	Music-Play
明天海淀是下雨吗	Weather-Query
30分钟后关闭饮水机	HomeAppliance-Control
韩语歌随机来一首吧	Music-Play
俄语歌有没有比较治愈的放一个	Music-Play
是不是能把连续剧继续播一下呢	FilmTele-Play
调到蓝天I的畅通密语	Radio-Listen
野史下酒就恶霸波那个播出一下	Radio-Listen
美国的纪实剧情片可以来一个给我看吗	FilmTele-Play
播放麻辣女配这个动漫的普通话版	Video-Play
我现在就想听一下郎朗的钢琴曲呢	Music-Play
收听江苏交通网的联通新势力男生宿舍	Radio-Listen
美国纪录片迈克尔杰克逊就是这样在2009年上映的我想看看	Video-Play
前年的国庆节是什么时候	Calendar-Query
农历的麦尔节是哪天	Calendar-Query
农历的立夏是哪天	Calendar-Query
帮我查询周日宁波会下雨吗	Weather-Query
后天南京的温度是多少摄氏度	Weather-Query
看下国际博览中心走那条路快	Travel-Query
不要帮我关闭明天9点的闹钟	Alarm-Update
可以让洗衣机进入超快洗模式吗，赶时间呀	HomeAppliance-Control
我想要了解农历12月17是礼拜几	Calendar-Query
差一下到重庆荣昌区的路	Travel-Query
嘉兴15号到扬州的汽车票还有吗	Travel-Query
不要将今天晚上5点的闹钟删除	Alarm-Update
我要起床，帮我把灯切换到起夜场景模式吧	HomeAppliance-Control
给我看下2020年青岛的降水情况	Weather-Query
能不能听一下继续张国荣这张专辑里的歌曲，随机来一首就行	Music-Play
告诉我祖鲁节是几月几号	Calendar-Query
农历的什么时候是建军节	Calendar-Query
给他报一下农历的几月几号是乞巧节啊	Calendar-Query
前天上海刮风了吗	Weather-Query
来一首90年代的英文歌呗	Music-Play
今年什么时候是虫王节	Calendar-Query
我想看周杰伦唱青花瓷的视频	Video-Play
查看重庆湿度报告	Weather-Query
来继续收听频率是九零点零的南澳电台	Radio-Listen
我要听刺猬汉斯的故事	Audio-Play
